pl;pw;sl;sw;id
4.3;3.2;1.3;0.3;6793
4.9;3.5;1.5;0.6;6794
5.0;3.8;1.9;0.4;6795
4.7;3.0;1.4;0.3;6796
4.6;3.0;1.3;0.3;6798
5.3;3.6;1.4;0.2;6799
4.8;3.3;1.4;0.2;6800
6.5;2.8;4.5;1.4;6809
4.9;2.0;3.6;1.1;6811
5.6;2.5;3.8;1.2;6820
6.0;2.9;3.9;1.3;6822
6.2;2.4;4.9;1.7;6823
5.5;3.0;4.2;1.2;6839
6.4;3.2;6.0;2.5;6851
7.0;2.9;5.9;2.3;6853
6.3;2.9;5.5;1.7;6854
6.5;2.9;5.6;2.2;6855
7.5;2.9;6.5;2.2;6856
4.8;2.4;4.4;1.6;6857
7.2;2.9;6.2;1.9;6858
6.5;2.3;5.7;1.8;6859
7.1;3.6;6.0;2.7;6860
6.5;3.1;5.1;2.1;6861
6.3;2.7;5.3;1.9;6862
6.8;2.9;5.4;2.2;6863
5.6;2.4;5.0;2.1;6864
5.7;2.8;5.1;2.4;6865
6.3;3.2;5.3;2.3;6866
6.3;3.1;5.4;1.9;6867
7.6;3.7;6.8;2.3;6868
7.7;2.4;6.7;2.2;6869
5.9;2.2;4.8;1.5;6870
6.8;3.3;5.6;2.4;6871
5.6;2.7;4.9;1.9;6872
7.7;2.7;6.8;2.0;6873
6.3;2.6;4.9;1.8;6874
6.6;3.3;5.7;2.1;6875
7.1;3.2;6.0;1.9;6876
6.1;2.7;4.7;1.8;6877
6.1;2.9;4.9;1.8;6878
6.3;2.9;5.5;2.1;6879
7.2;2.8;5.8;1.7;6880
7.4;2.7;6.0;1.9;6881
7.9;3.7;6.4;2.1;6882
6.3;2.7;5.6;2.2;6883
6.3;2.8;5.0;1.5;6884
6.0;2.6;5.5;1.5;6885
7.5;3.0;6.1;2.4;6886
6.3;3.3;5.5;2.5;6887
6.4;3.0;5.5;1.7;6888
6.0;2.9;4.7;1.8;6889
6.9;2.9;5.2;2.1;6890
6.7;3.0;5.6;2.5;6891
5.8;2.5;5.0;1.9;6893
6.7;3.2;5.9;2.2;6894
6.6;3.2;5.7;2.6;6895
6.7;2.9;5.2;2.3;6896
6.3;2.5;5.0;2.1;6897
6.1;3.4;5.5;2.3;6899
5.8;2.8;5.1;1.8;6900
5.1;3.5;1.5;0.1;6901
4.8;2.9;1.2;0.2;6902
4.5;3.2;1.4;0.3;6903
4.6;3.0;1.5;0.2;6904
4.9;3.6;1.3;0.1;6905
5.4;3.9;1.7;0.5;6906
4.6;3.5;1.3;0.4;6907
5.0;3.4;1.5;0.2;6908
4.2;2.7;1.3;0.3;6909
4.9;2.9;1.5;0.2;6910
5.2;3.7;1.6;0.3;6911
4.8;3.5;1.5;0.2;6912
4.8;3.0;1.4;0.2;6913
4.2;2.9;1.0;0.2;6914
5.8;3.8;1.0;0.2;6915
5.5;4.3;1.6;0.5;6916
5.3;3.8;1.2;0.4;6917
5.2;3.5;1.3;0.2;6918
5.7;3.7;1.7;0.5;6919
5.1;3.7;1.4;0.3;6920
5.3;3.5;1.7;0.2;6921
4.9;3.7;1.5;0.5;6922
4.6;3.4;1.0;0.3;6923
5.2;3.3;1.6;0.5;6924
4.7;3.3;1.8;0.3;6925
5.1;3.4;1.5;0.4;6927
5.1;3.4;1.4;0.3;6928
5.1;3.4;1.3;0.2;6929
4.6;3.0;1.6;0.2;6930
4.8;3.1;1.4;0.1;6931
5.3;3.4;1.4;0.6;6932
5.2;4.0;1.5;0.1;6933
5.3;4.1;1.3;0.3;6934
5.0;3.0;1.4;0.2;6935
5.0;3.0;1.3;0.3;6936
5.5;3.4;1.3;0.3;6937
4.9;3.0;1.4;0.1;6938
4.4;2.9;1.2;0.1;6939
4.9;3.4;1.3;0.3;6940
4.4;3.1;1.3;0.2;6943
5.0;3.8;1.9;0.4;6945
4.7;3.0;1.4;0.3;6946
5.1;3.7;1.7;0.3;6947
4.6;3.0;1.2;0.2;6948
5.1;3.7;1.4;0.3;6949
4.9;3.2;1.3;0.2;6950
5.4;2.2;4.0;1.4;6954
6.4;2.9;4.6;1.3;6959
6.1;2.1;3.9;1.1;6963
5.6;3.0;3.4;1.4;6965
5.7;2.6;4.2;1.0;6968
6.1;2.8;4.0;1.3;6972
6.8;2.7;4.7;1.5;6977
5.7;2.7;3.9;1.3;6983
5.5;2.7;4.1;1.3;6995
6.2;3.2;6.1;2.6;7001
5.8;2.6;5.0;1.8;7002
7.0;2.9;5.9;2.1;7003
6.4;3.0;5.8;2.2;7005
7.6;3.0;6.5;2.2;7006
4.8;2.4;4.3;1.7;7007
7.1;2.9;6.3;1.8;7008
7.3;3.6;5.9;2.6;7010
6.6;3.2;5.1;1.9;7011
6.5;2.7;5.4;2.0;7012
6.8;3.0;5.5;2.2;7013
5.7;2.4;4.9;2.0;7014
6.4;3.1;5.4;2.3;7016
6.4;2.8;5.4;1.9;7017
7.7;3.8;6.5;2.2;7018
7.7;2.4;6.8;2.3;7019
6.1;2.2;5.0;1.5;7020
5.7;2.7;4.8;2.1;7022
7.5;2.7;6.6;2.0;7023
6.1;2.7;4.9;1.9;7024
6.7;3.2;5.6;2.2;7025
7.2;3.2;5.8;1.9;7026
6.2;2.9;4.7;1.8;7027
6.0;2.9;4.8;1.7;7028
6.2;2.6;5.4;2.1;7029
7.4;2.8;6.0;1.9;7031
7.9;3.7;6.4;2.0;7032
6.2;2.6;5.7;2.3;7033
6.3;2.8;5.1;1.7;7034
6.0;2.6;5.7;1.4;7035
7.7;2.9;6.1;2.3;7036
6.3;3.3;5.6;2.4;7037
6.3;3.0;5.4;1.7;7038
5.9;3.0;4.8;1.9;7039
6.7;3.1;5.4;2.1;7040
6.7;3.2;5.6;2.4;7041
6.9;3.0;5.0;2.3;7042
5.8;2.6;4.9;2.0;7043
6.7;3.1;5.9;2.3;7044
6.6;3.1;5.8;2.6;7045
6.6;2.9;5.1;2.3;7046
6.3;2.5;4.8;2.1;7047
6.5;3.0;5.3;2.2;7048
6.0;3.3;5.3;2.4;7049
5.9;2.9;4.9;1.8;7050
4.9;3.4;1.4;0.2;7051
4.8;3.0;1.2;0.3;7052
4.7;3.1;1.3;0.2;7053
4.6;3.1;1.5;0.3;7054
4.9;3.5;1.4;0.3;7055
5.4;3.7;1.7;0.4;7056
4.4;3.4;1.4;0.4;7057
5.1;3.4;1.5;0.2;7058
4.5;2.8;1.3;0.1;7059
4.9;3.1;1.3;0.2;7060
5.2;3.6;1.5;0.1;7061
4.7;3.3;1.5;0.3;7062
4.7;2.9;1.4;0.3;7063
4.3;3.0;1.0;0.3;7064
5.6;3.9;1.1;0.2;7065
5.7;4.5;1.5;0.5;7066
5.4;3.7;1.3;0.5;7067
5.2;3.4;1.4;0.4;7068
5.0;3.7;1.5;0.5;7070
5.5;3.4;1.6;0.3;7071
5.1;3.6;1.5;0.5;7072
4.4;3.5;0.8;0.2;7073
5.1;3.2;1.5;0.4;7074
4.9;2.9;1.5;0.4;7076
5.2;3.3;1.4;0.2;7078
4.8;3.1;1.7;0.2;7080
4.8;3.0;1.5;0.2;7081
5.4;3.3;1.3;0.5;7082
5.2;4.1;1.4;0.2;7083
5.4;4.2;1.3;0.2;7084
4.8;2.9;1.4;0.2;7085
5.0;3.1;1.1;0.2;7086
4.8;3.0;1.5;0.3;7088
4.4;3.0;1.1;0.3;7089
5.2;3.2;1.4;0.2;7090
5.1;3.5;1.2;0.3;7091
4.4;2.1;1.3;0.4;7092
4.4;3.2;1.4;0.2;7093
4.9;3.5;1.6;0.7;7094
4.7;3.1;1.3;0.4;7096
4.6;3.3;1.4;0.4;7098
5.2;3.7;1.5;0.1;7099
4.9;3.3;1.3;0.1;7100
6.3;3.1;4.5;1.5;7102
5.1;2.7;4.0;1.6;7110
5.9;3.1;4.0;1.6;7112
5.9;2.2;4.0;1.0;7113
6.7;3.1;4.3;1.4;7116
6.6;2.9;4.2;1.4;7126
6.8;2.7;4.7;1.4;7127
6.3;3.2;6.1;2.5;7151
5.7;2.7;4.9;1.9;7152
7.0;3.0;5.8;2.1;7153
6.2;2.9;5.5;1.7;7154
7.6;3.0;6.6;2.3;7156
4.9;2.5;4.4;1.7;7157
7.4;2.8;6.3;1.7;7158
6.5;2.5;5.9;1.8;7159
6.4;3.1;5.1;2.1;7161
6.4;2.8;5.2;1.9;7162
6.7;3.1;5.4;2.3;7163
5.6;2.5;5.1;2.1;7164
5.8;2.6;5.1;2.4;7165
6.3;2.9;5.6;1.7;7167
7.7;3.7;6.7;2.4;7168
6.0;2.0;5.0;1.5;7170
6.8;3.1;5.6;2.4;7171
5.6;2.7;5.0;2.0;7172
7.5;2.9;6.7;2.0;7173
6.3;2.6;4.9;1.7;7174
7.1;3.2;5.9;1.8;7176
6.0;2.7;4.7;1.9;7177
6.3;2.8;5.6;2.2;7179
7.4;2.8;6.0;1.8;7181
7.9;3.7;6.4;2.1;7182
6.2;2.9;5.5;2.2;7183
6.3;2.7;5.0;1.6;7184
6.0;2.5;5.5;1.4;7185
7.8;2.8;6.0;2.3;7186
6.2;3.4;5.6;2.5;7187
6.3;3.1;5.4;1.9;7188
6.0;2.9;4.8;1.8;7189
6.9;3.1;5.4;2.1;7190
6.6;2.9;5.6;2.4;7191
6.8;3.0;5.2;2.4;7192
5.6;2.8;5.1;1.9;7193
6.7;3.0;6.0;2.5;7194
6.7;3.3;5.7;2.7;7195
6.7;2.9;5.1;2.4;7196
6.2;2.4;4.9;2.0;7197
6.4;2.9;5.2;2.1;7198
5.8;3.1;5.1;1.8;7200
5.0;3.4;1.4;0.2;7201
5.0;2.9;1.4;0.2;7202
4.6;3.3;1.2;0.4;7203
5.3;3.8;1.5;0.3;7206
4.7;3.4;1.5;0.3;7207
5.1;3.4;1.4;0.2;7208
4.2;2.9;1.4;0.3;7209
5.4;3.6;1.6;0.2;7211
4.6;3.3;1.6;0.3;7212
4.8;3.0;1.3;0.1;7213
4.2;2.9;1.1;0.2;7214
5.7;4.4;1.4;0.4;7216
5.3;3.9;1.3;0.5;7217
4.9;3.4;1.3;0.4;7218
5.7;3.9;1.7;0.5;7219
5.0;3.7;1.5;0.2;7220
5.5;3.4;1.6;0.2;7221
5.1;3.6;1.5;0.4;7222
5.1;3.2;1.7;0.6;7224
4.7;3.4;1.8;0.1;7225
4.8;3.1;1.6;0.3;7226
5.0;3.2;1.7;0.4;7227
5.2;3.4;1.4;0.2;7228
5.1;3.3;1.3;0.1;7229
4.6;3.2;1.5;0.4;7230
5.2;3.3;1.4;0.5;7232
5.1;4.1;1.3;0.1;7233
5.5;4.1;1.3;0.3;7234
4.9;3.0;1.5;0.1;7235
4.9;3.2;1.1;0.2;7236
5.4;3.5;1.2;0.3;7237
4.8;3.0;1.4;0.2;7238
4.4;2.9;1.3;0.3;7239
5.1;3.2;1.4;0.3;7240
5.0;3.4;1.3;0.3;7241
4.6;2.2;1.3;0.4;7242
4.3;3.2;1.2;0.1;7243
5.0;3.5;1.7;0.6;7244
5.0;3.7;1.9;0.4;7245
4.6;2.9;1.3;0.4;7246
5.0;3.8;1.6;0.3;7247
4.6;3.2;1.3;0.2;7248
5.4;3.7;1.4;0.2;7249
5.0;3.1;1.3;0.2;7250
6.0;2.8;4.7;1.4;7264
6.1;2.2;4.3;1.6;7269
6.0;2.8;4.8;1.4;7274
6.5;2.8;4.4;1.4;7276
6.0;3.3;4.5;1.8;7286
6.0;3.0;4.6;1.5;7292
6.3;3.2;5.9;2.5;7301
5.8;2.8;4.9;1.9;7302
7.1;2.9;6.0;2.2;7303
6.3;2.7;5.6;1.8;7304
6.5;3.0;5.8;2.3;7305
7.4;3.0;6.5;2.1;7306
4.8;2.3;4.5;1.7;7307
6.8;2.5;5.7;2.0;7309
7.1;3.6;6.1;2.6;7310
6.6;3.2;5.2;1.9;7311
6.4;2.7;5.3;2.0;7312
6.7;3.0;5.6;2.2;7313
5.6;2.5;4.9;2.1;7314
5.8;2.7;5.0;2.5;7315
6.3;3.2;5.3;2.3;7316
7.6;3.7;6.7;2.4;7318
7.5;2.6;6.9;2.3;7319
6.0;2.0;5.1;1.6;7320
6.8;3.2;5.6;2.3;7321
5.6;2.7;5.0;2.1;7322
7.7;2.6;6.7;2.0;7323
6.2;2.7;4.7;1.7;7324
6.6;3.2;5.5;2.2;7325
7.1;3.0;6.0;1.8;7326
6.2;2.9;4.7;1.8;7327
6.3;2.8;5.6;2.1;7329
7.2;3.0;5.8;1.5;7330
7.3;2.6;6.1;1.8;7331
7.8;3.8;6.3;2.2;7332
6.5;2.8;5.5;2.2;7333
6.1;2.5;5.6;1.5;7335
7.6;2.9;6.1;2.3;7336
6.2;3.3;5.5;2.5;7337
6.4;3.0;5.4;1.9;7338
5.9;2.9;4.8;1.8;7339
6.8;3.0;5.4;2.0;7340
6.8;3.0;5.1;2.4;7342
5.8;2.6;5.1;2.0;7343
6.8;3.2;5.8;2.3;7344
6.6;3.2;5.7;2.6;7345
6.6;2.9;5.1;2.4;7346
6.2;2.4;4.9;1.9;7347
6.6;2.9;5.1;2.0;7348
6.1;3.3;5.2;2.3;7349
5.8;3.0;5.2;1.9;7350
5.1;3.3;1.5;0.2;7351
4.8;2.9;1.3;0.2;7352
4.7;3.2;1.3;0.2;7353
4.5;3.2;1.6;0.2;7354
5.0;3.4;1.3;0.1;7355
5.3;3.9;1.6;0.5;7356
4.7;3.3;1.2;0.4;7357
4.9;3.3;1.4;0.2;7358
4.4;2.8;1.5;0.2;7359
4.8;3.0;1.4;0.2;7360
5.3;3.6;1.5;0.3;7361
4.7;3.3;1.5;0.2;7362
4.8;2.8;1.3;0.1;7363
4.3;2.9;1.0;0.2;7364
5.7;4.0;1.2;0.2;7365
5.6;4.4;1.5;0.4;7366
5.3;3.9;1.2;0.4;7367
5.2;3.3;1.3;0.4;7368
5.6;3.8;1.6;0.3;7369
5.1;3.9;1.5;0.3;7370
5.5;3.4;1.8;0.2;7371
5.0;3.7;1.6;0.4;7372
4.5;3.5;0.9;0.3;7373
5.1;3.3;1.7;0.5;7374
4.7;3.3;1.8;0.2;7375
4.9;3.0;1.7;0.4;7376
5.0;3.2;1.5;0.5;7377
5.2;3.5;1.4;0.3;7378
5.2;3.4;1.3;0.4;7379
4.6;3.1;1.5;0.3;7380
4.6;3.0;1.6;0.4;7381
5.3;3.3;1.4;0.4;7382
5.1;4.0;1.4;0.1;7383
5.4;4.1;1.3;0.2;7384
4.9;3.1;1.4;0.2;7385
5.0;3.2;1.1;0.3;7386
5.5;3.5;1.4;0.3;7387
4.8;3.1;1.5;0.1;7388
4.4;2.9;1.3;0.3;7389
5.1;3.3;1.3;0.3;7390
4.9;3.3;1.2;0.5;7391
4.3;3.1;1.3;0.2;7393
4.9;3.6;1.6;0.7;7394
5.0;3.8;1.8;0.5;7395
4.9;2.9;1.4;0.4;7396
5.0;3.7;1.5;0.2;7397
5.2;3.7;1.6;0.2;7399
4.8;3.2;1.4;0.2;7400
7.1;3.2;4.7;1.3;7401
5.4;2.1;3.8;1.4;7404
5.9;3.0;4.2;1.6;7412
5.4;2.8;3.6;1.5;7415
6.2;2.8;4.0;1.3;7422
6.1;2.7;4.6;1.3;7424
6.6;3.0;5.0;1.9;7428
6.1;2.9;4.4;1.5;7429
5.8;2.7;3.8;1.2;7433
5.0;2.2;3.2;1.0;7444
5.6;3.1;4.2;1.2;7446
6.4;3.2;6.1;2.5;7451
5.7;2.6;5.0;2.0;7452
7.0;3.0;5.9;2.2;7453
6.2;2.9;5.6;1.8;7454
6.4;3.0;5.9;2.3;7455
7.6;3.0;6.7;2.2;7456
4.9;2.5;4.4;1.7;7457
7.2;2.9;6.1;1.9;7458
6.6;2.5;5.9;1.9;7459
7.1;3.4;6.0;2.6;7460
6.5;3.0;5.1;2.0;7461
6.3;2.6;5.2;1.9;7462
6.8;2.9;5.4;2.2;7463
5.8;2.4;5.0;1.9;7464
5.7;2.9;5.1;2.5;7465
6.3;3.1;5.2;2.3;7466
6.6;2.8;5.4;1.9;7467
7.6;3.7;6.7;2.4;7468
7.8;2.7;6.9;2.4;7469
6.0;2.3;5.0;1.6;7470
7.0;3.1;5.8;2.3;7471
5.5;2.8;4.9;2.1;7472
7.6;2.8;6.8;2.0;7473
6.3;2.8;4.9;1.8;7474
6.7;3.2;5.7;2.1;7475
6.3;2.7;4.8;1.8;7477
6.0;3.0;4.8;1.8;7478
7.1;2.9;5.8;1.5;7480
7.4;2.8;6.1;2.0;7481
8.0;3.9;6.4;2.0;7482
6.4;2.7;5.5;2.2;7483
6.1;2.7;5.1;1.6;7484
6.1;2.6;5.5;1.4;7485
7.7;3.0;6.0;2.3;7486
6.3;3.3;5.5;2.4;7487
6.3;3.0;5.5;1.9;7488
6.9;3.2;5.3;2.3;7490
5.8;2.7;5.0;2.0;7493
6.7;3.1;5.9;2.3;7494
6.6;3.2;5.6;2.7;7495
6.6;2.9;5.2;2.4;7496
6.1;2.6;4.9;1.8;7497
6.3;2.9;5.2;2.0;7498
6.2;3.2;5.3;2.4;7499
5.1;3.5;1.3;0.3;7501
4.9;2.9;1.2;0.3;7502
4.7;3.0;1.2;0.3;7503
4.7;3.0;1.4;0.3;7504
4.9;3.5;1.5;0.3;7505
5.4;3.8;1.6;0.4;7506
4.5;3.4;1.4;0.4;7507
5.0;3.5;1.4;0.3;7508
4.3;2.9;1.4;0.3;7509
5.0;2.9;1.4;0.1;7510
5.4;3.8;1.4;0.4;7511
4.7;3.2;1.7;0.2;7512
4.9;3.0;1.3;0.1;7513
4.3;2.9;1.1;0.1;7514
5.7;4.0;1.0;0.3;7515
5.6;4.4;1.5;0.4;7516
5.2;3.8;1.2;0.3;7517
5.0;3.4;1.4;0.3;7518
5.6;3.8;1.7;0.5;7519
5.0;3.8;1.5;0.3;7520
5.3;3.4;1.7;0.3;7521
5.1;3.8;1.5;0.5;7522
4.6;3.4;0.9;0.3;7523
5.0;3.2;1.7;0.6;7524
4.7;3.3;1.8;0.2;7525
4.9;2.9;1.6;0.2;7526
4.9;3.3;1.5;0.4;7527
5.1;3.5;1.4;0.2;7528
5.1;3.4;1.3;0.1;7529
4.7;3.0;1.5;0.3;7530
4.8;3.0;1.5;0.2;7531
5.4;3.4;1.4;0.5;7532
5.3;4.1;1.5;0.2;7533
5.4;4.2;1.2;0.3;7534
4.9;3.0;1.6;0.1;7535
4.9;3.1;1.1;0.3;7536
5.6;3.6;1.3;0.4;7537
4.8;3.2;1.5;0.2;7538
4.4;3.0;1.2;0.3;7539
5.0;3.5;1.4;0.2;7540
5.0;3.3;1.2;0.3;7541
4.4;2.2;1.2;0.3;7542
4.3;3.1;1.2;0.2;7543
5.1;3.4;1.5;0.6;7544
5.1;3.8;1.9;0.4;7545
4.7;3.0;1.5;0.4;7546
5.0;3.8;1.6;0.2;7547
4.6;3.2;1.2;0.2;7548
5.2;3.6;1.4;0.3;7549
5.0;3.3;1.2;0.2;7550
5.1;2.6;3.9;1.5;7560
5.5;2.9;4.3;1.5;7567
6.0;2.8;4.0;1.3;7572
6.7;2.7;4.7;1.4;7577
6.0;2.9;4.6;1.5;7579
5.9;3.4;4.5;1.6;7586
5.4;3.0;4.1;1.5;7589
6.2;3.3;5.8;2.6;7601
5.9;2.8;5.1;1.9;7602
6.3;2.9;5.5;2.0;7604
6.6;2.8;5.6;2.2;7605
7.6;2.9;6.6;2.2;7606
4.7;2.4;4.5;1.9;7607
7.1;2.8;6.2;1.8;7608
6.7;2.4;5.7;1.8;7609
7.2;3.4;6.0;2.5;7610
6.5;3.1;5.0;2.0;7611
6.5;2.6;5.4;2.0;7612
6.8;2.9;5.5;2.2;7613
5.6;2.5;5.0;2.1;7614
5.8;2.8;5.1;2.4;7615
6.2;3.3;5.3;2.3;7616
6.5;3.0;5.4;1.9;7617
7.7;3.7;6.8;2.2;7618
7.7;2.7;6.8;2.2;7619
6.0;2.2;5.0;1.5;7620
6.8;3.2;5.7;2.4;7621
5.6;2.9;4.8;2.2;7622
7.5;2.7;6.8;2.0;7623
6.2;2.7;4.9;1.9;7624
6.7;3.2;5.7;2.3;7625
7.1;3.1;5.9;1.8;7626
6.2;2.8;4.7;1.9;7627
6.0;2.9;4.8;1.8;7628
6.3;2.6;5.6;2.0;7629
7.2;2.9;5.7;1.6;7630
7.2;2.8;6.1;1.9;7631
7.9;3.8;6.3;2.1;7632
6.3;2.6;5.5;2.4;7633
6.2;2.6;4.9;1.4;7634
6.0;2.5;5.6;1.5;7635
7.7;3.1;6.0;2.3;7636
6.2;3.3;5.5;2.5;7637
6.3;3.2;5.5;1.8;7638
6.9;3.1;5.3;2.1;7640
6.7;3.0;5.5;2.6;7641
6.9;3.1;5.1;2.2;7642
5.8;2.5;5.2;2.0;7643
6.7;3.3;5.5;2.6;7645
6.7;2.9;5.2;2.3;7646
6.3;2.4;5.0;1.9;7647
6.4;3.0;5.2;1.9;7648
6.0;3.3;5.4;2.3;7649
5.0;3.6;1.3;0.2;7651
4.7;3.0;1.5;0.4;7652
4.9;3.6;1.3;0.3;7655
5.4;3.8;1.6;0.5;7656
4.6;3.3;1.3;0.3;7657
4.8;3.4;1.5;0.2;7658
4.4;2.9;1.3;0.3;7659
4.9;3.1;1.5;0.1;7660
4.9;3.3;1.5;0.3;7662
4.1;2.9;1.0;0.1;7664
5.8;4.0;1.1;0.2;7665
5.7;4.4;1.4;0.6;7666
5.3;3.7;1.1;0.4;7667
5.1;3.5;1.4;0.4;7668
5.6;3.9;1.5;0.4;7669
5.0;3.8;1.5;0.3;7670
5.3;3.3;1.7;0.4;7671
4.9;3.6;1.3;0.4;7672
4.5;3.5;1.0;0.2;7673
4.8;3.4;1.9;0.2;7675
5.0;2.9;1.4;0.2;7676
5.0;3.3;1.4;0.5;7677
5.1;3.6;1.4;0.2;7678
5.1;3.4;1.3;0.3;7679
4.8;3.2;1.5;0.2;7680
4.9;3.1;1.5;0.3;7681
5.2;3.4;1.5;0.5;7682
5.6;4.1;1.3;0.3;7684
4.9;3.0;1.5;0.1;7685
5.0;3.2;1.1;0.2;7686
5.4;3.4;1.3;0.2;7687
4.2;3.0;1.2;0.4;7689
5.0;3.4;1.5;0.2;7690
4.5;2.3;1.3;0.3;7692
4.4;3.2;1.3;0.1;7693
4.9;3.3;1.6;0.7;7694
5.1;3.8;1.9;0.6;7695
4.8;2.9;1.3;0.4;7696
5.0;3.8;1.6;0.2;7697
5.2;3.8;1.3;0.2;7699
4.9;3.2;1.4;0.3;7700
5.1;2.8;3.9;1.5;7710
6.0;2.1;3.9;1.0;7713
5.6;2.4;3.8;1.1;7720
6.8;2.8;4.8;1.5;7727
5.7;2.5;3.5;1.0;7730
5.7;2.7;3.8;1.3;7733
5.8;3.3;4.3;1.7;7736
5.5;2.3;4.0;1.3;7740
5.7;2.6;4.1;1.2;7750
7.1;3.0;5.7;2.0;7753
6.6;2.9;5.8;2.2;7755
7.6;3.1;6.5;2.0;7756
4.8;2.4;4.5;1.8;7757
7.3;2.9;6.3;2.0;7758
6.5;2.4;5.7;1.8;7759
7.1;3.6;6.2;2.7;7760
6.6;3.2;5.2;2.1;7761
6.4;2.7;5.2;1.9;7762
6.7;2.9;5.5;2.1;7763
5.6;2.5;5.0;2.2;7764
5.9;2.9;4.9;2.4;7765
6.3;3.2;5.1;2.4;7766
6.3;2.9;5.5;1.8;7767
7.6;3.8;6.8;2.2;7768
7.7;2.5;6.7;2.3;7769
6.0;2.2;4.8;1.6;7770
6.9;3.1;5.7;2.4;7771
5.6;2.8;4.8;2.0;7772
7.7;2.7;6.7;2.1;7773
6.7;3.2;5.6;2.0;7775
7.2;3.0;5.9;1.9;7776
6.1;2.7;4.9;1.9;7777
6.1;2.9;4.9;1.9;7778
6.4;2.7;5.7;2.2;7779
7.2;3.1;5.7;1.6;7780
7.3;2.8;6.0;1.8;7781
7.9;3.8;6.5;2.0;7782
6.2;2.7;5.0;1.6;7784
6.2;2.6;5.7;1.3;7785
7.6;2.8;6.0;2.3;7786
6.4;3.5;5.6;2.6;7787
6.3;3.2;5.5;1.9;7788
6.1;2.9;4.7;1.9;7789
6.8;2.9;5.0;2.3;7792
5.7;2.6;5.0;2.0;7793
6.6;3.2;5.8;2.3;7794
6.6;3.2;5.5;2.6;7795
6.8;2.9;5.2;2.4;7796
6.5;2.9;5.0;2.1;7798
6.3;3.3;5.4;2.3;7799
5.8;2.9;5.1;1.8;7800
5.1;3.5;1.3;0.2;7801
4.9;2.9;1.3;0.2;7802
4.6;3.1;1.4;0.2;7803
4.6;2.9;1.5;0.3;7804
5.0;3.6;1.3;0.3;7805
5.3;3.9;1.6;0.4;7806
4.6;3.3;1.4;0.4;7807
4.8;3.5;1.5;0.3;7808
4.3;3.0;1.3;0.2;7809
4.8;3.1;1.6;0.3;7810
4.6;2.9;1.4;0.2;7813
4.3;2.9;1.2;0.1;7814
5.7;4.0;1.1;0.2;7815
5.6;4.3;1.4;0.5;7816
5.4;3.8;1.1;0.4;7817
5.0;3.4;1.4;0.3;7818
5.7;3.9;1.7;0.3;7819
5.3;3.3;1.8;0.2;7821
5.1;3.5;1.5;0.3;7822
4.6;3.4;1.0;0.3;7823
5.1;3.3;1.6;0.4;7824
4.7;3.3;1.8;0.1;7825
4.9;2.8;1.5;0.3;7826
4.7;3.1;1.5;0.2;7830
4.8;3.2;1.7;0.3;7831
5.3;3.3;1.4;0.3;7832
5.3;4.1;1.4;0.2;7833
5.4;4.3;1.3;0.2;7834
5.0;3.1;1.1;0.3;7836
5.5;3.3;1.2;0.2;7837
4.9;3.1;1.5;0.3;7838
4.5;3.1;1.3;0.3;7839
5.2;3.2;1.5;0.3;7840
5.1;3.5;1.4;0.5;7841
4.2;3.0;1.1;0.2;7843
4.9;3.5;1.6;0.6;7844
5.1;3.7;1.9;0.5;7845
4.7;3.0;1.4;0.3;7846
5.0;3.9;1.5;0.2;7847
4.6;3.0;1.3;0.3;7848
5.3;3.6;1.4;0.4;7849
5.0;3.3;1.3;0.2;7850
5.4;2.2;3.8;1.3;7854
6.2;3.2;4.7;1.7;7857
6.6;3.0;4.3;1.4;7866
5.5;2.5;3.7;1.1;7870
5.8;3.1;4.8;1.8;7871
5.6;3.0;4.1;1.2;7896
5.7;2.7;4.3;1.4;7897
6.2;3.3;5.9;2.6;7901
7.1;3.1;5.8;2.1;7903
6.1;2.9;5.7;1.9;7904
6.4;2.9;5.7;2.2;7905
7.6;3.0;6.5;2.1;7906
4.8;2.4;4.5;1.9;7907
7.3;2.9;6.3;1.8;7908
6.6;2.5;5.6;1.8;7909
7.1;3.7;6.0;2.7;7910
6.4;2.7;5.3;1.9;7912
6.9;3.0;5.3;2.2;7913
5.7;2.5;4.8;2.1;7914
5.7;2.7;5.0;2.5;7915
6.5;3.1;5.5;1.8;7917
7.7;3.7;6.6;2.2;7918
7.5;2.6;6.8;2.3;7919
5.9;2.2;4.9;1.6;7920
6.8;3.1;5.6;2.3;7921
7.8;2.8;6.6;1.9;7923
6.3;2.7;4.9;1.8;7924
6.6;3.4;5.5;2.1;7925
7.2;3.1;6.0;1.8;7926
6.3;2.7;4.7;1.8;7927
6.3;2.8;5.5;2.2;7929
7.0;3.0;5.9;1.7;7930
7.4;2.8;6.1;2.0;7931
7.8;3.9;6.3;2.0;7932
6.2;2.8;5.1;1.5;7934
6.0;2.6;5.6;1.5;7935
7.7;2.9;5.9;2.3;7936
6.3;3.1;5.4;1.8;7938
5.9;2.8;4.9;1.9;7939
6.9;3.1;5.2;2.1;7940
6.7;3.1;5.5;2.3;7941
6.7;2.9;5.0;2.4;7942
5.8;2.7;5.0;1.9;7943
6.9;3.2;5.8;2.2;7944
6.6;3.2;5.6;2.5;7945
6.6;2.8;5.2;2.5;7946
6.2;2.5;4.9;1.9;7947
6.4;3.0;5.1;2.1;7948
6.1;3.5;5.4;2.4;7949
