examiner;id;species
Andrej;7806;Iris-setosa
Ahmad;7807;Iris-setosa
Matteo;7808;Iris-setosa
Sobhan;7809;Iris-setosa
Andrej;7810;Iris-setosa
Sobhan;7813;Iris-setosa
Andrej;7814;Iris-setosa
Ahmad;7815;Iris-setosa
Matteo;7816;Iris-setosa
Sobhan;7817;Iris-setosa
Andrej;7818;Iris-setosa
Ahmad;7819;Iris-setosa
Sobhan;7821;Iris-setosa
Andrej;7822;Iris-setosa
Ahmad;7823;Iris-setosa
Matteo;7824;Iris-setosa
Sobhan;7825;Iris-setosa
Andrej;7826;Iris-setosa
Andrej;7830;Iris-setosa
Ahmad;7831;Iris-setosa
Matteo;7832;Iris-setosa
Sobhan;7833;Iris-setosa
Andrej;7834;Iris-setosa
Matteo;7836;Iris-setosa
Sobhan;7837;Iris-setosa
Andrej;7838;Iris-setosa
Ahmad;7839;Iris-setosa
Matteo;7840;Iris-setosa
Sobhan;7841;Iris-setosa
Ahmad;7843;Iris-setosa
Matteo;7844;Iris-setosa
Sobhan;7845;Iris-setosa
Andrej;7846;Iris-setosa
Ahmad;7847;Iris-setosa
Matteo;7848;Iris-setosa
Sobhan;7849;Iris-setosa
Andrej;7850;Iris-setosa
Andrej;7854;Iris-versicolor
Sobhan;7857;Iris-versicolor
Andrej;7866;Iris-versicolor
Andrej;7870;Iris-versicolor
Ahmad;7871;Iris-versicolor
Matteo;7896;Iris-versicolor
Sobhan;7897;Iris-versicolor
Sobhan;7901;Iris-virginica
Ahmad;7903;Iris-virginica
Matteo;7904;Iris-virginica
Sobhan;7905;Iris-virginica
Andrej;7906;Iris-virginica
Ahmad;7907;Iris-virginica
Matteo;7908;Iris-virginica
Sobhan;7909;Iris-virginica
Andrej;7910;Iris-virginica
Matteo;7912;Iris-virginica
Sobhan;7913;Iris-virginica
Andrej;7914;Iris-virginica
Ahmad;7915;Iris-virginica
Sobhan;7917;Iris-virginica
Andrej;7918;Iris-virginica
Ahmad;7919;Iris-virginica
Matteo;7920;Iris-virginica
Sobhan;7921;Iris-virginica
Ahmad;7923;Iris-virginica
Matteo;7924;Iris-virginica
Sobhan;7925;Iris-virginica
Andrej;7926;Iris-virginica
Ahmad;7927;Iris-virginica
Sobhan;7929;Iris-virginica
Andrej;7930;Iris-virginica
Ahmad;7931;Iris-virginica
Matteo;7932;Iris-virginica
Andrej;7934;Iris-virginica
Ahmad;7935;Iris-virginica
Matteo;7936;Iris-virginica
Andrej;7938;Iris-virginica
Ahmad;7939;Iris-virginica
Matteo;7940;Iris-virginica
Sobhan;7941;Iris-virginica
Andrej;7942;Iris-virginica
Ahmad;7943;Iris-virginica
Matteo;7944;Iris-virginica
Sobhan;7945;Iris-virginica
Andrej;7946;Iris-virginica
Ahmad;7947;Iris-virginica
Matteo;7948;Iris-virginica
Sobhan;7949;Iris-virginica
Andrej;7950;Iris-virginica
Sobhan;7951;Iris-setosa
Andrej;7952;Iris-setosa
Ahmad;7953;Iris-setosa
Matteo;7954;Iris-setosa
Sobhan;7955;Iris-setosa
Andrej;7956;Iris-setosa
Ahmad;7957;Iris-setosa
Sobhan;7959;Iris-setosa
Andrej;7960;Iris-setosa
Ahmad;7961;Iris-setosa
Matteo;7962;Iris-setosa
Sobhan;7963;Iris-setosa
Andrej;7964;Iris-setosa
Ahmad;7965;Iris-setosa
Matteo;7966;Iris-setosa
Sobhan;7967;Iris-setosa
Andrej;7968;Iris-setosa
Ahmad;7969;Iris-setosa
Matteo;7970;Iris-setosa
Sobhan;7971;Iris-setosa
Andrej;7972;Iris-setosa
Ahmad;7973;Iris-setosa
Matteo;7974;Iris-setosa
Sobhan;7975;Iris-setosa
Ahmad;7977;Iris-setosa
Sobhan;7979;Iris-setosa
Andrej;7980;Iris-setosa
Ahmad;7981;Iris-setosa
Matteo;7982;Iris-setosa
Sobhan;7983;Iris-setosa
Ahmad;7985;Iris-setosa
Matteo;7986;Iris-setosa
Sobhan;7987;Iris-setosa
Andrej;7988;Iris-setosa
Ahmad;7989;Iris-setosa
Matteo;7990;Iris-setosa
Sobhan;7991;Iris-setosa
Andrej;7992;Iris-setosa
Ahmad;7993;Iris-setosa
Matteo;7994;Iris-setosa
Sobhan;7995;Iris-setosa
Andrej;7996;Iris-setosa
Ahmad;7997;Iris-setosa
Matteo;7998;Iris-setosa
Sobhan;7999;Iris-setosa
Andrej;8000;Iris-setosa
Ahmad;8005;Iris-versicolor
Sobhan;8011;Iris-versicolor
Andrej;8012;Iris-versicolor
Ahmad;8013;Iris-versicolor
Matteo;8014;Iris-versicolor
Sobhan;8019;Iris-versicolor
Sobhan;8027;Iris-versicolor
Ahmad;8033;Iris-versicolor
Sobhan;8035;Iris-versicolor
Andrej;8036;Iris-versicolor
Andrej;8048;Iris-versicolor
Sobhan;8051;Iris-virginica
Andrej;8052;Iris-virginica
Ahmad;8053;Iris-virginica
Sobhan;8055;Iris-virginica
Andrej;8056;Iris-virginica
Ahmad;8057;Iris-virginica
Matteo;8058;Iris-virginica
Sobhan;8059;Iris-virginica
Andrej;8060;Iris-virginica
Ahmad;8061;Iris-virginica
Matteo;8062;Iris-virginica
Sobhan;8063;Iris-virginica
Andrej;8064;Iris-virginica
Ahmad;8065;Iris-virginica
Sobhan;8067;Iris-virginica
Andrej;8068;Iris-virginica
Ahmad;8069;Iris-virginica
Matteo;8070;Iris-virginica
Sobhan;8071;Iris-virginica
Andrej;8072;Iris-virginica
Ahmad;8073;Iris-virginica
Matteo;8074;Iris-virginica
Sobhan;8075;Iris-virginica
Andrej;8076;Iris-virginica
Ahmad;8077;Iris-virginica
Matteo;8078;Iris-virginica
Sobhan;8079;Iris-virginica
Matteo;8082;Iris-virginica
Sobhan;8083;Iris-virginica
Andrej;8084;Iris-virginica
Ahmad;8085;Iris-virginica
Matteo;8086;Iris-virginica
Sobhan;8087;Iris-virginica
Andrej;8088;Iris-virginica
Ahmad;8089;Iris-virginica
Matteo;8090;Iris-virginica
Sobhan;8091;Iris-virginica
Andrej;8092;Iris-virginica
Ahmad;8093;Iris-virginica
Matteo;8094;Iris-virginica
Sobhan;8095;Iris-virginica
Andrej;8096;Iris-virginica
Ahmad;8097;Iris-virginica
Matteo;8098;Iris-virginica
Sobhan;8099;Iris-virginica
Sobhan;8101;Iris-setosa
Andrej;8102;Iris-setosa
Ahmad;8103;Iris-setosa
Sobhan;8105;Iris-setosa
Andrej;8106;Iris-setosa
Matteo;8108;Iris-setosa
Sobhan;8109;Iris-setosa
Andrej;8110;Iris-setosa
Ahmad;8111;Iris-setosa
Matteo;8112;Iris-setosa
Sobhan;8113;Iris-setosa
Andrej;8114;Iris-setosa
Ahmad;8115;Iris-setosa
Matteo;8116;Iris-setosa
Sobhan;8117;Iris-setosa
Andrej;8118;Iris-setosa
Ahmad;8119;Iris-setosa
Matteo;8120;Iris-setosa
Sobhan;8121;Iris-setosa
Andrej;8122;Iris-setosa
Ahmad;8123;Iris-setosa
Matteo;8124;Iris-setosa
Andrej;8126;Iris-setosa
Ahmad;8127;Iris-setosa
Matteo;8128;Iris-setosa
Sobhan;8129;Iris-setosa
Andrej;8130;Iris-setosa
Ahmad;8131;Iris-setosa
Matteo;8132;Iris-setosa
Sobhan;8133;Iris-setosa
Andrej;8134;Iris-setosa
Matteo;8136;Iris-setosa
Sobhan;8137;Iris-setosa
Andrej;8138;Iris-setosa
Matteo;8140;Iris-setosa
Andrej;8142;Iris-setosa
Matteo;8144;Iris-setosa
Sobhan;8145;Iris-setosa
Andrej;8146;Iris-setosa
Matteo;8148;Iris-setosa
Sobhan;8149;Iris-setosa
Andrej;8150;Iris-setosa
Andrej;8154;Iris-versicolor
Andrej;8158;Iris-versicolor
Andrej;8162;Iris-versicolor
Andrej;8170;Iris-versicolor
Ahmad;8171;Iris-versicolor
Sobhan;8201;Iris-virginica
Andrej;8202;Iris-virginica
Ahmad;8203;Iris-virginica
Matteo;8204;Iris-virginica
Sobhan;8205;Iris-virginica
Andrej;8206;Iris-virginica
Ahmad;8207;Iris-virginica
Matteo;8208;Iris-virginica
Sobhan;8209;Iris-virginica
Andrej;8210;Iris-virginica
Ahmad;8211;Iris-virginica
Matteo;8212;Iris-virginica
Sobhan;8213;Iris-virginica
Andrej;8214;Iris-virginica
Matteo;8216;Iris-virginica
Sobhan;8217;Iris-virginica
Andrej;8218;Iris-virginica
Ahmad;8219;Iris-virginica
Matteo;8220;Iris-virginica
Sobhan;8221;Iris-virginica
Andrej;8222;Iris-virginica
Ahmad;8223;Iris-virginica
Matteo;8224;Iris-virginica
Sobhan;8225;Iris-virginica
Andrej;8226;Iris-virginica
Ahmad;8227;Iris-virginica
Matteo;8228;Iris-virginica
Andrej;8230;Iris-virginica
Ahmad;8231;Iris-virginica
Matteo;8232;Iris-virginica
Sobhan;8233;Iris-virginica
Andrej;8234;Iris-virginica
Ahmad;8235;Iris-virginica
Matteo;8236;Iris-virginica
Sobhan;8237;Iris-virginica
Andrej;8238;Iris-virginica
Ahmad;8239;Iris-virginica
Andrej;8242;Iris-virginica
Ahmad;8243;Iris-virginica
Matteo;8244;Iris-virginica
Sobhan;8245;Iris-virginica
Andrej;8246;Iris-virginica
Matteo;8248;Iris-virginica
Sobhan;8249;Iris-virginica
Andrej;8250;Iris-virginica
Sobhan;8251;Iris-setosa
Andrej;8252;Iris-setosa
Ahmad;8253;Iris-setosa
Matteo;8254;Iris-setosa
Sobhan;8255;Iris-setosa
Andrej;8256;Iris-setosa
Matteo;8258;Iris-setosa
Sobhan;8259;Iris-setosa
Andrej;8260;Iris-setosa
Ahmad;8261;Iris-setosa
Matteo;8262;Iris-setosa
Sobhan;8263;Iris-setosa
Andrej;8264;Iris-setosa
Matteo;8266;Iris-setosa
Sobhan;8267;Iris-setosa
Andrej;8268;Iris-setosa
Ahmad;8269;Iris-setosa
Matteo;8270;Iris-setosa
Sobhan;8271;Iris-setosa
Matteo;8274;Iris-setosa
Sobhan;8275;Iris-setosa
Andrej;8276;Iris-setosa
Ahmad;8277;Iris-setosa
Matteo;8278;Iris-setosa
Sobhan;8279;Iris-setosa
Matteo;8282;Iris-setosa
Sobhan;8283;Iris-setosa
Andrej;8284;Iris-setosa
Ahmad;8285;Iris-setosa
Matteo;8286;Iris-setosa
Sobhan;8287;Iris-setosa
Andrej;8288;Iris-setosa
Ahmad;8289;Iris-setosa
Matteo;8290;Iris-setosa
Sobhan;8291;Iris-setosa
Andrej;8292;Iris-setosa
Ahmad;8293;Iris-setosa
Matteo;8294;Iris-setosa
Sobhan;8295;Iris-setosa
Andrej;8296;Iris-setosa
Sobhan;8299;Iris-setosa
Andrej;8300;Iris-setosa
Matteo;8306;Iris-versicolor
Andrej;8320;Iris-versicolor
Matteo;8350;Iris-versicolor
Sobhan;8351;Iris-virginica
Andrej;8352;Iris-virginica
Ahmad;8353;Iris-virginica
Matteo;8354;Iris-virginica
Sobhan;8355;Iris-virginica
Andrej;8356;Iris-virginica
Ahmad;8357;Iris-virginica
Matteo;8358;Iris-virginica
Sobhan;8359;Iris-virginica
Andrej;8360;Iris-virginica
Ahmad;8361;Iris-virginica
Matteo;8362;Iris-virginica
Sobhan;8363;Iris-virginica
Andrej;8364;Iris-virginica
Ahmad;8365;Iris-virginica
Matteo;8366;Iris-virginica
Andrej;8368;Iris-virginica
Ahmad;8369;Iris-virginica
Matteo;8370;Iris-virginica
Sobhan;8371;Iris-virginica
Andrej;8372;Iris-virginica
Ahmad;8373;Iris-virginica
Sobhan;8375;Iris-virginica
Ahmad;8377;Iris-virginica
Matteo;8378;Iris-virginica
Sobhan;8379;Iris-virginica
Andrej;8380;Iris-virginica
Ahmad;8381;Iris-virginica
Matteo;8382;Iris-virginica
Sobhan;8383;Iris-virginica
Andrej;8384;Iris-virginica
Ahmad;8385;Iris-virginica
Matteo;8386;Iris-virginica
Sobhan;8387;Iris-virginica
Andrej;8388;Iris-virginica
Ahmad;8389;Iris-virginica
Matteo;8390;Iris-virginica
Sobhan;8391;Iris-virginica
Andrej;8392;Iris-virginica
Ahmad;8393;Iris-virginica
Matteo;8394;Iris-virginica
Sobhan;8395;Iris-virginica
Andrej;8396;Iris-virginica
Ahmad;8397;Iris-virginica
Matteo;8398;Iris-virginica
Sobhan;8399;Iris-virginica
Andrej;8400;Iris-virginica
Andrej;8402;Iris-setosa
Ahmad;8403;Iris-setosa
Matteo;8404;Iris-setosa
Ahmad;8407;Iris-setosa
Matteo;8408;Iris-setosa
Sobhan;8409;Iris-setosa
Andrej;8410;Iris-setosa
Ahmad;8411;Iris-setosa
Matteo;8412;Iris-setosa
Sobhan;8413;Iris-setosa
Andrej;8414;Iris-setosa
Matteo;8416;Iris-setosa
Sobhan;8417;Iris-setosa
Andrej;8418;Iris-setosa
Matteo;8420;Iris-setosa
Sobhan;8421;Iris-setosa
Andrej;8422;Iris-setosa
Ahmad;8423;Iris-setosa
Matteo;8424;Iris-setosa
Sobhan;8425;Iris-setosa
Andrej;8426;Iris-setosa
Ahmad;8427;Iris-setosa
Matteo;8428;Iris-setosa
Sobhan;8429;Iris-setosa
Andrej;8430;Iris-setosa
Ahmad;8431;Iris-setosa
Matteo;8432;Iris-setosa
Sobhan;8433;Iris-setosa
Andrej;8434;Iris-setosa
Ahmad;8435;Iris-setosa
Matteo;8436;Iris-setosa
Sobhan;8437;Iris-setosa
Ahmad;8439;Iris-setosa
Matteo;8440;Iris-setosa
Sobhan;8441;Iris-setosa
Andrej;8442;Iris-setosa
Ahmad;8443;Iris-setosa
Matteo;8444;Iris-setosa
Sobhan;8445;Iris-setosa
Andrej;8446;Iris-setosa
Ahmad;8447;Iris-setosa
Matteo;8448;Iris-setosa
Sobhan;8449;Iris-setosa
Andrej;8450;Iris-setosa
Matteo;8452;Iris-versicolor
Matteo;8460;Iris-versicolor
Sobhan;8465;Iris-versicolor
Andrej;8466;Iris-versicolor
Ahmad;8475;Iris-versicolor
Sobhan;8501;Iris-virginica
Andrej;8502;Iris-virginica
Matteo;8504;Iris-virginica
Sobhan;8505;Iris-virginica
Andrej;8506;Iris-virginica
Ahmad;8507;Iris-virginica
Matteo;8508;Iris-virginica
Sobhan;8509;Iris-virginica
Andrej;8510;Iris-virginica
Ahmad;8511;Iris-virginica
Matteo;8512;Iris-virginica
Sobhan;8513;Iris-virginica
Ahmad;8515;Iris-virginica
Matteo;8516;Iris-virginica
Sobhan;8517;Iris-virginica
Andrej;8518;Iris-virginica
Ahmad;8519;Iris-virginica
Matteo;8520;Iris-virginica
Sobhan;8521;Iris-virginica
Andrej;8522;Iris-virginica
Ahmad;8523;Iris-virginica
Matteo;8524;Iris-virginica
Sobhan;8525;Iris-virginica
Andrej;8526;Iris-virginica
Matteo;8528;Iris-virginica
Sobhan;8529;Iris-virginica
Andrej;8530;Iris-virginica
Ahmad;8531;Iris-virginica
Matteo;8532;Iris-virginica
Sobhan;8533;Iris-virginica
Ahmad;8535;Iris-virginica
Andrej;8538;Iris-virginica
Ahmad;8539;Iris-virginica
Matteo;8540;Iris-virginica
Sobhan;8541;Iris-virginica
Andrej;8542;Iris-virginica
Ahmad;8543;Iris-virginica
Matteo;8544;Iris-virginica
Sobhan;8545;Iris-virginica
Andrej;8546;Iris-virginica
Ahmad;8547;Iris-virginica
Matteo;8548;Iris-virginica
Sobhan;8549;Iris-virginica
Andrej;8550;Iris-virginica
Sobhan;8551;Iris-setosa
Andrej;8552;Iris-setosa
Ahmad;8553;Iris-setosa
Matteo;8554;Iris-setosa
Sobhan;8555;Iris-setosa
Andrej;8556;Iris-setosa
Ahmad;8557;Iris-setosa
Matteo;8558;Iris-setosa
Sobhan;8559;Iris-setosa
Andrej;8560;Iris-setosa
Ahmad;8561;Iris-setosa
Matteo;8562;Iris-setosa
Sobhan;8563;Iris-setosa
Andrej;8564;Iris-setosa
Ahmad;8565;Iris-setosa
Matteo;8566;Iris-setosa
Andrej;8568;Iris-setosa
Ahmad;8569;Iris-setosa
Matteo;8570;Iris-setosa
Sobhan;8571;Iris-setosa
Andrej;8572;Iris-setosa
Matteo;8574;Iris-setosa
Ahmad;8577;Iris-setosa
Matteo;8578;Iris-setosa
Sobhan;8579;Iris-setosa
Andrej;8580;Iris-setosa
Ahmad;8581;Iris-setosa
Matteo;8582;Iris-setosa
Sobhan;8583;Iris-setosa
Andrej;8584;Iris-setosa
Ahmad;8585;Iris-setosa
Matteo;8586;Iris-setosa
Andrej;8588;Iris-setosa
Ahmad;8589;Iris-setosa
Matteo;8590;Iris-setosa
Sobhan;8591;Iris-setosa
Andrej;8592;Iris-setosa
Ahmad;8593;Iris-setosa
Matteo;8594;Iris-setosa
Sobhan;8595;Iris-setosa
Andrej;8596;Iris-setosa
Ahmad;8597;Iris-setosa
Matteo;8598;Iris-setosa
Sobhan;8599;Iris-setosa
Sobhan;8627;Iris-versicolor
Andrej;8628;Iris-versicolor
Sobhan;8631;Iris-versicolor
Matteo;8634;Iris-versicolor
Sobhan;8643;Iris-versicolor
Sobhan;8651;Iris-virginica
Ahmad;8653;Iris-virginica
Matteo;8654;Iris-virginica
Andrej;8656;Iris-virginica
Ahmad;8657;Iris-virginica
Matteo;8658;Iris-virginica
Sobhan;8659;Iris-virginica
Andrej;8660;Iris-virginica
Ahmad;8661;Iris-virginica
Matteo;8662;Iris-virginica
Sobhan;8663;Iris-virginica
Ahmad;8665;Iris-virginica
Matteo;8666;Iris-virginica
Sobhan;8667;Iris-virginica
Andrej;8668;Iris-virginica
Ahmad;8669;Iris-virginica
Matteo;8670;Iris-virginica
Andrej;8672;Iris-virginica
Ahmad;8673;Iris-virginica
Matteo;8674;Iris-virginica
Sobhan;8675;Iris-virginica
Andrej;8676;Iris-virginica
Ahmad;8677;Iris-virginica
Matteo;8678;Iris-virginica
Sobhan;8679;Iris-virginica
Andrej;8680;Iris-virginica
Ahmad;8681;Iris-virginica
Matteo;8682;Iris-virginica
Sobhan;8683;Iris-virginica
Andrej;8684;Iris-virginica
Ahmad;8685;Iris-virginica
Matteo;8686;Iris-virginica
Sobhan;8687;Iris-virginica
Andrej;8688;Iris-virginica
Ahmad;8689;Iris-virginica
Matteo;8690;Iris-virginica
Sobhan;8691;Iris-virginica
Andrej;8692;Iris-virginica
Ahmad;8693;Iris-virginica
Matteo;8694;Iris-virginica
Sobhan;8695;Iris-virginica
Andrej;8696;Iris-virginica
Ahmad;8697;Iris-virginica
Matteo;8698;Iris-virginica
Sobhan;8699;Iris-virginica
Andrej;8700;Iris-virginica
Sobhan;8701;Iris-setosa
Andrej;8702;Iris-setosa
Ahmad;8703;Iris-setosa
Matteo;8704;Iris-setosa
Sobhan;8705;Iris-setosa
Andrej;8706;Iris-setosa
Ahmad;8707;Iris-setosa
Matteo;8708;Iris-setosa
Sobhan;8709;Iris-setosa
Andrej;8710;Iris-setosa
Ahmad;8711;Iris-setosa
Matteo;8712;Iris-setosa
Sobhan;8713;Iris-setosa
Ahmad;8715;Iris-setosa
Matteo;8716;Iris-setosa
Sobhan;8717;Iris-setosa
Andrej;8718;Iris-setosa
Ahmad;8719;Iris-setosa
Matteo;8720;Iris-setosa
Sobhan;8721;Iris-setosa
Andrej;8722;Iris-setosa
Ahmad;8723;Iris-setosa
Matteo;8724;Iris-setosa
Sobhan;8725;Iris-setosa
Andrej;8726;Iris-setosa
Ahmad;8727;Iris-setosa
Matteo;8728;Iris-setosa
Sobhan;8729;Iris-setosa
Andrej;8730;Iris-setosa
Ahmad;8731;Iris-setosa
Matteo;8732;Iris-setosa
Sobhan;8733;Iris-setosa
Andrej;8734;Iris-setosa
Ahmad;8735;Iris-setosa
Matteo;8736;Iris-setosa
Sobhan;8737;Iris-setosa
Andrej;8738;Iris-setosa
Ahmad;8739;Iris-setosa
Matteo;8740;Iris-setosa
Sobhan;8741;Iris-setosa
Andrej;8742;Iris-setosa
Ahmad;8743;Iris-setosa
Matteo;8744;Iris-setosa
Sobhan;8745;Iris-setosa
Ahmad;8747;Iris-setosa
Matteo;8748;Iris-setosa
Sobhan;8749;Iris-setosa
Andrej;8750;Iris-setosa
Matteo;8768;Iris-versicolor
Sobhan;8773;Iris-versicolor
Ahmad;8779;Iris-versicolor
Andrej;8782;Iris-versicolor
Ahmad;8783;Iris-versicolor
Sobhan;8785;Iris-versicolor
Andrej;8786;Iris-versicolor
Matteo;8796;Iris-versicolor
Sobhan;8801;Iris-virginica
Andrej;8802;Iris-virginica
Ahmad;8803;Iris-virginica
Matteo;8804;Iris-virginica
Sobhan;8805;Iris-virginica
Andrej;8806;Iris-virginica
Ahmad;8807;Iris-virginica
Matteo;8808;Iris-virginica
Sobhan;8809;Iris-virginica
Andrej;8810;Iris-virginica
Ahmad;8811;Iris-virginica
Matteo;8812;Iris-virginica
Sobhan;8813;Iris-virginica
Andrej;8814;Iris-virginica
Ahmad;8815;Iris-virginica
Matteo;8816;Iris-virginica
Sobhan;8817;Iris-virginica
Andrej;8818;Iris-virginica
Ahmad;8819;Iris-virginica
Matteo;8820;Iris-virginica
Sobhan;8821;Iris-virginica
Andrej;8822;Iris-virginica
Matteo;8824;Iris-virginica
Sobhan;8825;Iris-virginica
Andrej;8826;Iris-virginica
Ahmad;8827;Iris-virginica
Matteo;8828;Iris-virginica
Sobhan;8829;Iris-virginica
Ahmad;8831;Iris-virginica
Matteo;8832;Iris-virginica
Sobhan;8833;Iris-virginica
Andrej;8834;Iris-virginica
Matteo;8836;Iris-virginica
Sobhan;8837;Iris-virginica
Andrej;8838;Iris-virginica
Ahmad;8839;Iris-virginica
Matteo;8840;Iris-virginica
Sobhan;8841;Iris-virginica
Andrej;8842;Iris-virginica
Ahmad;8843;Iris-virginica
Matteo;8844;Iris-virginica
Sobhan;8845;Iris-virginica
Andrej;8846;Iris-virginica
Ahmad;8847;Iris-virginica
Matteo;8848;Iris-virginica
Sobhan;8849;Iris-virginica
Andrej;8850;Iris-virginica
Sobhan;8851;Iris-setosa
Andrej;8852;Iris-setosa
Ahmad;8853;Iris-setosa
Matteo;8854;Iris-setosa
Sobhan;8855;Iris-setosa
Andrej;8856;Iris-setosa
Ahmad;8857;Iris-setosa
Matteo;8858;Iris-setosa
Andrej;8860;Iris-setosa
Ahmad;8861;Iris-setosa
Sobhan;8863;Iris-setosa
Andrej;8864;Iris-setosa
Ahmad;8865;Iris-setosa
Matteo;8866;Iris-setosa
Sobhan;8867;Iris-setosa
Andrej;8868;Iris-setosa
Ahmad;8869;Iris-setosa
Sobhan;8871;Iris-setosa
Andrej;8872;Iris-setosa
Ahmad;8873;Iris-setosa
Matteo;8874;Iris-setosa
Sobhan;8875;Iris-setosa
Ahmad;8877;Iris-setosa
Matteo;8878;Iris-setosa
Sobhan;8879;Iris-setosa
Andrej;8880;Iris-setosa
Ahmad;8881;Iris-setosa
Matteo;8882;Iris-setosa
Andrej;8884;Iris-setosa
Ahmad;8885;Iris-setosa
Matteo;8886;Iris-setosa
Sobhan;8887;Iris-setosa
Andrej;8888;Iris-setosa
Matteo;8890;Iris-setosa
Sobhan;8891;Iris-setosa
Ahmad;8893;Iris-setosa
Matteo;8894;Iris-setosa
Sobhan;8895;Iris-setosa
Andrej;8896;Iris-setosa
Ahmad;8897;Iris-setosa
Matteo;8898;Iris-setosa
Sobhan;8899;Iris-setosa
Andrej;8900;Iris-setosa
Ahmad;8901;Iris-versicolor
Andrej;8908;Iris-versicolor
Ahmad;8925;Iris-versicolor
Matteo;8926;Iris-versicolor
Sobhan;8927;Iris-versicolor
Ahmad;8937;Iris-versicolor
Sobhan;8951;Iris-virginica
Andrej;8952;Iris-virginica
Ahmad;8953;Iris-virginica
Sobhan;8955;Iris-virginica
Andrej;8956;Iris-virginica
Ahmad;8957;Iris-virginica
Matteo;8958;Iris-virginica
Sobhan;8959;Iris-virginica
Andrej;8960;Iris-virginica
Ahmad;8961;Iris-virginica
Matteo;8962;Iris-virginica
Sobhan;8963;Iris-virginica
Andrej;8964;Iris-virginica
Ahmad;8965;Iris-virginica
Matteo;8966;Iris-virginica
Sobhan;8967;Iris-virginica
Andrej;8968;Iris-virginica
Ahmad;8969;Iris-virginica
Sobhan;8971;Iris-virginica
Andrej;8972;Iris-virginica
Ahmad;8973;Iris-virginica
Sobhan;8975;Iris-virginica
Matteo;8978;Iris-virginica
Sobhan;8979;Iris-virginica
Andrej;8980;Iris-virginica
Ahmad;8981;Iris-virginica
Matteo;8982;Iris-virginica
Sobhan;8983;Iris-virginica
Andrej;8984;Iris-virginica
Ahmad;8985;Iris-virginica
Andrej;8988;Iris-virginica
Ahmad;8989;Iris-virginica
Matteo;8990;Iris-virginica
Andrej;8992;Iris-virginica
Matteo;8994;Iris-virginica
Sobhan;8995;Iris-virginica
Andrej;8996;Iris-virginica
Ahmad;8997;Iris-virginica
Matteo;8998;Iris-virginica
Sobhan;8999;Iris-virginica
Andrej;9000;Iris-virginica
Sobhan;9001;Iris-setosa
Andrej;9002;Iris-setosa
Ahmad;9003;Iris-setosa
Matteo;9004;Iris-setosa
Sobhan;9005;Iris-setosa
Andrej;9006;Iris-setosa
Ahmad;9007;Iris-setosa
Matteo;9008;Iris-setosa
Sobhan;9009;Iris-setosa
Andrej;9010;Iris-setosa
Ahmad;9011;Iris-setosa
Sobhan;9013;Iris-setosa
Andrej;9014;Iris-setosa
Ahmad;9015;Iris-setosa
Matteo;9016;Iris-setosa
Sobhan;9017;Iris-setosa
Andrej;9018;Iris-setosa
Matteo;9020;Iris-setosa
Sobhan;9021;Iris-setosa
Andrej;9022;Iris-setosa
Ahmad;9023;Iris-setosa
Matteo;9024;Iris-setosa
Andrej;9026;Iris-setosa
Ahmad;9027;Iris-setosa
Matteo;9028;Iris-setosa
Ahmad;9031;Iris-setosa
Matteo;9032;Iris-setosa
Sobhan;9033;Iris-setosa
Andrej;9034;Iris-setosa
Ahmad;9035;Iris-setosa
Matteo;9036;Iris-setosa
Sobhan;9037;Iris-setosa
Ahmad;9039;Iris-setosa
Matteo;9040;Iris-setosa
Sobhan;9041;Iris-setosa
Andrej;9042;Iris-setosa
Ahmad;9043;Iris-setosa
Matteo;9044;Iris-setosa
Sobhan;9045;Iris-setosa
Andrej;9046;Iris-setosa
Matteo;9048;Iris-setosa
Sobhan;9049;Iris-setosa
Andrej;9050;Iris-setosa
Ahmad;9051;Iris-versicolor
Ahmad;9071;Iris-versicolor
Sobhan;9073;Iris-versicolor
Andrej;9082;Iris-versicolor
Sobhan;9089;Iris-versicolor
Matteo;9096;Iris-versicolor
Sobhan;9101;Iris-virginica
Andrej;9102;Iris-virginica
Ahmad;9103;Iris-virginica
Matteo;9104;Iris-virginica
Sobhan;9105;Iris-virginica
Andrej;9106;Iris-virginica
Ahmad;9107;Iris-virginica
Sobhan;9109;Iris-virginica
Andrej;9110;Iris-virginica
Ahmad;9111;Iris-virginica
Matteo;9112;Iris-virginica
Sobhan;9113;Iris-virginica
Andrej;9114;Iris-virginica
Ahmad;9115;Iris-virginica
Matteo;9116;Iris-virginica
Andrej;9118;Iris-virginica
Ahmad;9119;Iris-virginica
Matteo;9120;Iris-virginica
Sobhan;9121;Iris-virginica
Andrej;9122;Iris-virginica
Ahmad;9123;Iris-virginica
Matteo;9124;Iris-virginica
Sobhan;9125;Iris-virginica
Andrej;9126;Iris-virginica
Ahmad;9127;Iris-virginica
Matteo;9128;Iris-virginica
Sobhan;9129;Iris-virginica
Andrej;9130;Iris-virginica
Ahmad;9131;Iris-virginica
Sobhan;9133;Iris-virginica
Andrej;9134;Iris-virginica
Ahmad;9135;Iris-virginica
Matteo;9136;Iris-virginica
Andrej;9138;Iris-virginica
Ahmad;9139;Iris-virginica
Matteo;9140;Iris-virginica
Sobhan;9141;Iris-virginica
Andrej;9142;Iris-virginica
Ahmad;9143;Iris-virginica
Matteo;9144;Iris-virginica
Sobhan;9145;Iris-virginica
